Svet71_1.39,172.19.150.39,DES-3028_OTU
Svet71_1.40,172.19.150.40,DES-3526_OTU
Svet73_(.44),172.19.150.44,DES-3028_OTU
Svet75-2p_(.10),172.19.150.10,DES-3526_OTU
Svet75-4p (.11),172.19.150.11,DES-3526_OTU
Svet77_(.89),172.19.150.89,DES-3052_OTU
Svet79-2p(.16),172.19.150.16,DES-3052_OTU
Svet79-7p(.14),172.19.150.14,DES-3526_OTU
Svet79_10p(.13),172.19.150.13,DES-3526_OTU
Svet79_5p(.199),172.19.150.199,DES-3526_OTU
Tambasova30_2(1),172.19.130.2,DES-3526_OTU
Tambasova30_2(2),172.19.130.3,DES-3526_OTU
Tambovskaya_33,172.23.235.22,DES-3010G_OTU
Tih25/1 .85,172.19.150.85,DES-3526_OTU
Tih25/1 .86,172.19.150.86,DES-3028_OTU
Tih25/1 9p,172.19.150.88,DES-2110_OTU
Tih25/4 -2p.66,172.19.150.66,DES-3028_OTU
Tih25/4 4p .67,172.19.150.67,DES-3028_OTU
Tih25/4 4p .125,172.19.150.125,DGS-3100-24TG_OTU
Tih25/5 .64,172.19.150.64,DES-3526_OTU
Tih27/2 .73,172.19.150.73,DES-3526_OTU
Tih27/2 .74,172.19.150.74,DES-3028_OTU
Tih31_2(.76),172.19.150.76,DES-3028_OTU
Tih33_2(.80),172.19.150.80,DES-3010G_OTU
Tih37(.101),172.19.150.101,DES-3526_OTU
Tolmacheva_3,172.20.250.43,DES-3526_OTU
Tolmacheva_6,172.20.250.242,DES-3028_OTU
Tolmacheva_8,172.18.250.2,DES-3528_OTU
Tolst15_p4,172.20.250.3,DES-3052_OTU
Tolst17_p4,172.19.250.12,DES-3028_OTU
Tolst19_p4,172.19.250.11,DES-3028_OTU
Tolst21 172.19.250.13,172.19.250.13,DES-3028_OTU
Tolst23_p4,172.20.250.19,DES-3526_OTU
Tolst25_p4,172.20.250.11,DES-3526_OTU
Tolst38_p3,172.20.250.18,DES-3526_OTU
Tolst3_p1,172.20.250.58,DES-3526_OTU
Tolst40 172.20.250.146,172.20.250.146,DES-3028_OTU
Tolst46_p1,172.20.250.10,DES-3052_OTU
Tolst46_p4,172.20.250.139,DES-3028_OTU
Tolst48_6par 172.20.250.142,172.20.250.142,DES-3526_OTU
Tolst48_p1,172.20.250.141,DES-3028_OTU
Tolst8_p3,172.20.250.50,DES-3526_OTU
Torj5_3028,172.16.5.6,DES-3028_OOS
Torj5_DGS,172.16.18.3,DGS-3200-10_OOS
Torj5_OITO,172.16.5.5,DGS-3200-10_OOS
Torjkovskaya6,172.22.15.2,DGS-1210-20/ME_OTU
Uchebnii_centr,172.23.201.195,DES-3526_OOS
VSlut6,172.18.250.7,DES-3528_OTU
Varshavskaya118,172.19.4.4,DES-3010G_OOS
Veden2_5p .69,172.19.150.69,DES-2110_OTU
Veden4_2p_sw2(.26) kv-1-185,172.19.150.26,DES-3028_OTU
Veden4_5p,172.19.150.24,DGS-1100-06/ME_OTU
Veden4_8p(.25),172.19.150.25,DES-3028_OTU
Veden4_8p-sw2,172.19.150.123,DES-3526_OTU
Veden8_sw1,172.19.150.55,DES-3526_OTU
Veden8_sw2,172.19.150.56,DES-3528_OTU
Villozi_OTZVUK,172.29.8.254,DGS-1100-06/ME_OOS
Volkovsky_77,172.22.201.251,DES-3010G_OTU
Vslut4,172.18.250.35,DES-3528_OTU
Vslut10,172.18.250.20,DES-3526_OTU
Vslut12,172.18.250.21,DES-3528_OTU
Vslut2\1(Dtsk1\2),172.18.250.19,DES-3528_OTU
Zaharzhevskaya_3a,172.19.250.155,DES-3028_OTU
Zaharzhevskaya_3b,172.19.250.147,DES-3028_OTU
Zaharzhevskaya_6_p1,172.19.250.170,DES-3526_OTU
Zhel40_p2,172.20.250.27,DES-3526_OTU
Zhel40_p6,172.20.250.35,DES-3526_OTU
Zhel42_p1,172.20.250.51,DES-3528_OTU
Zhel48_p3,172.20.250.163,DES-3526_OTU
Zhel50_p4,172.20.250.59,DES-3526_OTU
Zhel52_p4,172.20.250.36,DES-3526_OTU
Zhel58_p1,172.20.250.28,DES-3526_OTU
Zhel60_p2,172.20.250.154,DES-3028_OTU
Zhel62_p2,172.20.250.171,DES-3526_OTU
Zhel64_p3,172.20.250.178,DES-3028_OTU
Zhel66_p4,172.20.250.52,DES-3526_OTU
Zhel68_p4,172.20.250.60,DES-3526_OTU
Zhel72_p1,172.20.250.37,DES-3526_OTU
Zhel74_p3,172.20.250.155,DES-3028_OTU
Zhel76_p3,172.20.250.29,DES-3526_OTU
Zhel78_p4,172.20.250.162,DES-3028_OTU
Zhukovskogo18_sw1,172.19.222.14,DES-3028_OTU
Zhukovskogo18_sw2,172.19.222.12,DGS-1100-06/ME_OTU
dach27\4-4p,172.19.114.13,DES-3526_OTU
ent28_1-3p,172.19.210.4,DES-3526_OTU
ent28_1-6p,172.19.210.9,DES-3200-28_OTU
ent28_3,172.19.210.27,DES-3200-10_OTU
ent31_3_4p,172.19.210.65,DES-3526_OTU
ent40_1_p3,172.19.210.29,DES-3028_OTU
ent40_1_p7,172.19.210.30,DGS-1210-20/ME_OTU
ent40_2_p1,172.19.210.20,DES-3526_OTU
ent40_2_p3,172.19.210.19,DES-3028_OTU
ent40_2_p5,172.19.210.28,DES-3526_OTU
ent41,172.19.210.36,DES-3028_OTU
ind10_p3,172.19.210.54,DES-3028_OTU
ind23-4p,172.19.210.64,DES-3200-10_OTU
ind27_2p,172.19.210.7,DES-3526_OTU
ind27_6p,172.19.210.5,DES-3010G_OTU
ind27_8p,172.19.210.8,DES-3526_OTU
ind29/1_p2,172.19.210.13,DES-3028_OTU
ind29_2,172.19.210.3,DES-3526_OTU
ind35,172.19.210.49,DES-3028_OTU
ind_27_4p,172.19.210.6,DES-3526_OTU
lag57_3p(55-100),172.22.232.3,DES-3526_OTU
lag57_4p(100-203),172.19.232.11,DES-3526_OTU
lag57_5-6p(268-495),172.19.232.4,DES-3028_OTU
lag57_7-8p_sw1(502-667),172.19.232.9,DES-3526_OTU
lag57_7-8p_sw2(551-674),172.19.232.5,DES-3528_OTU
lag57_9p(677-754),172.19.232.3,DES-3200-52_OTU
lag57_p9a(737-869),172.19.232.6,DES-3028_OTU
lahta1-1p,172.18.215.8,DES-3552_OTU
lahta1-2p,172.18.215.9,DES-3552_OTU
lahta1-3p,172.18.215.10,DES-3552_OTU
lahta10_1p,172.18.215.130,DES-3552_OTU
lahta10_2p,172.18.215.131,DES-3552_OTU
lahta10_3p,172.18.215.91,DES-3552_OTU
lahta11_1p,172.18.215.138,DES-3552_OTU
lahta11_2p,172.18.215.139,DES-3552_OTU
lahta13,172.18.215.142,DES-3552_OTU
lahta14_p1,172.18.215.143,DES-3552_OTU
lahta14_p2,172.18.215.144,DES-3552_OTU
lahta15_p1,172.18.215.145,DES-3552_OTU
lahta15_p2,172.18.215.146,DES-3552_OTU
lahta16_p1,172.18.215.147,DES-3552_OTU
lahta16_p2,172.18.215.21,DES-3552_OTU
lahta18_p1(Lahta 60),172.18.215.148,DES-3552_OTU
lahta18_p2(Lahta 60),172.18.215.150,DES-3028_OTU
lahta2-1p,172.18.215.12,DES-3552_OTU
lahta2-2p,172.18.215.11,DES-3552_OTU
lahta3-1p,172.18.215.16,DES-3552_OTU
lahta3-2p,172.18.215.15,DES-3552_OTU
lahta4-1p,172.18.215.14,DES-3552_OTU
lahta4-2p,172.18.215.13,DES-3552_OTU
lahta5-1p,172.18.215.6,DES-3552_OTU
lahta5-2p,172.18.215.5,DES-3552_OTU
lahta6_1p,172.18.215.132,DES-3552_OTU
lahta6_2p,172.18.215.92,DES-3552_OTU
lahta7_1p,172.18.215.134,DES-3552_OTU
lahta7_2p,172.18.215.133,DES-3552_OTU
lahta7_3p,172.18.215.135,DES-3552_OTU
lahta8,172.18.215.17,DES-3552_OTU
lahta9_1p,172.18.215.136,DES-3552_OTU
lahta9_2p,172.18.215.137,DES-3552_OTU
lahta_Kattej21,172.18.215.88,DGS-1100-06/ME_OTU
lahta_Kottej17,172.18.215.83,DGS-1100-06/ME_OTU
lahta_Kottej18,172.18.215.81,DGS-1100-06/ME_OTU
lahta_Kottej19,172.18.215.82,DGS-1100-06/ME_OTU
lahta_Kottej20,172.18.215.20,DGS-1100-06/ME_OTU
lahta_Kottej22,172.18.215.22,DGS-1100-06/ME_OTU
lahta_Kottej23,172.18.215.23,DGS-1100-06/ME_OTU
lahta_Kottej24,172.18.215.24,DGS-1100-06/ME_OTU
lahta_Kottej25,172.18.215.87,DGS-1100-06/ME_OTU
lahta_Kottej26,172.18.215.26,DGS-1100-06/ME_OTU
lahta_Kottej27,172.18.215.27,DGS-1100-06/ME_OTU
lahta_Kottej28,172.18.215.28,DGS-1100-06/ME_OTU
lahta_Kottej29,172.18.215.29,DGS-1100-06/ME_OTU
lahta_Kottej30,172.18.215.30,DGS-1100-06/ME_OTU
lahta_Kottej31 (23.04),172.18.215.31,DGS-1100-06/ME_OTU
lahta_Kottej32,172.18.215.32,DGS-1100-06/ME_OTU
lahta_Kottej33,172.18.215.33,DGS-1100-06/ME_OTU
lahta_Kottej34,172.18.215.34,DGS-1100-06/ME_OTU
lahta_Kottej35,172.18.215.35,DGS-1100-06/ME_OTU
lahta_Kottej36,172.18.215.36,DGS-1100-06/ME_OTU
lahta_Kottej37,172.18.215.37,DGS-1100-06/ME_OTU
lahta_Kottej38,172.18.215.38,DGS-1100-06/ME_OTU
lahta_Kottej39,172.18.215.39,DGS-1100-06/ME_OTU
lahta_Kottej40,172.18.215.40,DGS-1100-06/ME_OTU
lahta_Kottej42,172.18.215.42,DGS-1100-06/ME_OTU
lahta_Kottej43,172.18.215.43,DGS-1100-06/ME_OTU
lahta_Kottej44,172.18.215.44,DGS-1100-06/ME_OTU
lahta_Kottej45,172.18.215.45,DGS-1100-06/ME_OTU
lahta_Kottej46,172.18.215.46,DGS-1100-06/ME_OTU
lahta_Kottej47,172.18.215.47,DGS-1100-06/ME_OTU
lahta_Kottej48,172.18.215.48,DGS-1100-06/ME_OTU
lahta_Kottej49,172.18.215.49,DGS-1100-06/ME_OTU
lahta_Kottej50,172.18.215.50,DGS-1100-06/ME_OTU
lahta_Kottej51 (down 30.05),172.18.215.51,DGS-1100-06/ME_OTU
lahta_Kottej52,172.18.215.52,DGS-1100-06/ME_OTU
lahta_Kottej53,172.18.215.53,DGS-1100-06/ME_OTU
lahta_Kottej54,172.18.215.54,DGS-1100-06/ME_OTU
lahta_Kottej55,172.18.215.55,DGS-1100-06/ME_OTU
lahta_Kottej56,172.18.215.56,DGS-1100-06/ME_OTU
lahta_Kottej57,172.18.215.57,DGS-1100-06/ME_OTU
lahta_Kottej58,172.18.215.58,DGS-1100-06/ME_OTU
lahta_Kottej59,172.18.215.59,DGS-1100-06/ME_OTU
lahta_Kottej61,172.18.215.149,DGS-1100-06/ME_OTU
lahta_Kottej62,172.18.215.62,DGS-1100-06/ME_OTU
lahta_Kottej63,172.18.215.80,DGS-1100-06/ME_OTU
lahta_Kottej64,172.18.215.89,DGS-1100-06/ME_OTU
lahta_Kottej65,172.18.215.79,DGS-1100-06/ME_OTU
lahta_Kottej66,172.18.215.66,DGS-1100-06/ME_OTU
lahta_Kottej67,172.18.215.67,DGS-1100-06/ME_OTU
lahta_Kottej68,172.18.215.68,DGS-1100-06/ME_OTU
lahta_Kottej69,172.18.215.69,DGS-1100-06/ME_OTU
lahta_Kottej70,172.18.215.70,DGS-1100-06/ME_OTU
lahta_Kottej71,172.18.215.71,DGS-1100-06/ME_OTU
lahta_Kottej72,172.18.215.72,DGS-1100-06/ME_OTU
lahta_Kottej73,172.18.215.73,DGS-1100-06/ME_OTU
lahta_Kottej74,172.18.215.74,DGS-1100-06/ME_OTU
lahta_Kottej75,172.18.215.75,DGS-1100-06/ME_OTU
lahta_Kottej76,172.18.215.76,DGS-1100-06/ME_OTU
lahta_Kottej77,172.18.215.77,DGS-1100-06/ME_OTU
lahta_Kottej78,172.18.215.78,DGS-1100-06/ME_OTU
lsk1,172.19.210.53,DES-3028_OTU
lsk2,172.19.210.52,DES-3028_OTU
nast15,172.19.210.130,DES-3526_OTU
nast34,172.19.210.63,DES-3526_OTU
nast36_2,172.19.210.62,DES-3526_OTU
nast3_p2,172.19.210.152,DES-3528_OTU
nast3_p5,172.19.210.149,DES-3528_OTU
osi4,172.19.210.66,DGS-1100-06/ME_OTU
osi5,172.19.210.50,DES-3526_OTU
pch-1(Michurinskaya 5)_MC_for_EDDS,172.22.203.11,DES-3526_OTU
pch-10(Bolshoy P.S. 11/2),172.22.203.13,DES-3526_OOS
pch-11(Lesnoy 17),172.22.215.2,DES-3526_OOS
pch-12(Bolsheohtensky 3),172.22.77.2,DES-3010G_OOS
pch-13(Sverdlovskaya 20),172.22.206.2,DES-3010G_OOS
pch-14(Moskovskiy 116),172.22.207.22,DES-3526_OOS
pch-15(Engelsa 28),172.22.52.2,DES-3010G_OOS
pch-16_Pridorozhnaya30,172.18.147.2,DGS-1100-06/ME_OTU
pch-17(Ingenernaya 12),172.22.222.26,DES-3010G_OOS
pch-18(Ostoumova V.O. 21/76),172.22.207.29,DES-3200-10_OTU
pch-19(Trefoleva 43),172.22.99.2,DES-3010G_OTU
pch-2(Sadovaya58/26),172.22.207.26,DGS-1100-06/ME_OTU
pch-22(Primorski 12),172.22.53.2,DES-3010G_OOS
pch-24(Petrodvorec_Sampsonievskaya 9),172.22.254.3,DES-3526_OOS
pch-25(Aleksandrovskoy fermi 15) (18.10.18 demont),172.22.201.254,DES-3010G_OOS
pch-26(Srednya 3),172.23.235.26,DES-3010G_OOS
pch-27(Sestroreck Transportnaya 1),172.23.102.2,DES-3010G_OOS
pch-29(Kolpino Finlyandskaya 8),172.22.232.243,DGS-1100-06/ME_OTU
pch-3 (Zvezdnaya 13-1),172.22.118.2,DES-3010G_OOS
pch-31(Leontivskaya 26),172.22.250.6,DES-3010G_OOS
pch-35(Partizana Germana 29),172.22.136.3,DES-3526_OTU
pch-39(Shturmanskaya 6 k.5),172.22.136.2,DES-3526_OOS
pch-39(left_wing),172.22.136.4,DES-3526_OOS
pch-39(right_wing),172.22.136.5,DES-3526_OOS
pch-4(9-yay Krasnoarmeyskaya 10b),172.22.207.28,DES-3526_OOS
pch-40(Telmana 43/2),172.22.234.2,DES-3010G_OOS
pch-44(Karavaevskaya 46),172.23.201.194,DES-3526_OOS
pch-46 Kronshtadt Kronshtadskoye_sh_21_k2,172.22.247.18,DGS-1100-06/ME_OOS
pch-5(Zagorodny 56),172.22.207.30,DES-3526_OOS
pch-52(Chudnovskogo 17),172.22.209.6,DES-3010G_OOS
pch-64(Zubkovskogo 4),172.23.201.222,DES-3010G_OOS
pch-7(3Sovetskaya 50),172.22.199.7,DES-3010G_OOS
pch-82(Pulkovskoe 74),172.22.222.13,DES-3010G_OTU
pch-9(Bolshoy V.O. 73),172.22.207.27,DES-3200-10_OOS
per7_p1,172.19.210.59,DES-3526_OTU
per7_p2,172.19.210.55,DES-3028_OTU
per9,172.19.210.57,DES-3052_OTU
shk39_2p,172.19.250.210,DES-1210-10_OTU
t100sw1,172.16.100.100,DES-3550_OOS
t102sw1,172.16.102.102,DES-3526_OOS
t103sw1,172.16.103.103,DES-3200-52_OOS
t105sw1,172.16.105.105,DES-3028_OOS
t108sw,172.16.108.108,DES-3028_OOS
t109sw,172.16.109.109,DES-3528_OOS
t112sw1,172.16.112.254,DES-3552_OOS
t114sw1,172.16.114.114,DGS-3100_OOS
t114sw1,172.16.114.114,DGS-3100-24TG_OTU
t117sw1,172.16.117.254,DES-3528_OOS
t121sw1,172.16.121.254,DES-3526_OOS
t124sw,172.16.124.254,DES-3528_OOS
t127sw1,172.16.127.254,DES-3526_OOS
t131sw1,172.16.131.254,DES-3528_OOS
t134sw,172.16.134.134,DES-3200-10_OOS
t136sw,172.16.136.136,DES-3526_OOS
t137sw1,172.16.137.137,DES-3526_OOS
t138sw1,172.16.138.254,DES-3552_OOS
t141sw1,172.16.141.254,DES-3200-52_OOS
t142sw1,172.16.142.142,DES-3010G_OOS
t143sw1,172.16.143.143,DES-3526_OOS
t144sw1,172.16.144.254,DES-3552_OOS
t145sw1,172.16.145.145,DES-3200-52_OOS
t148sw1,172.16.148.148,DES-3010G_OOS
t149sw,172.16.149.149,DES-3028_OOS
t151sw,172.16.151.151,DES-3552_OOS
t152sw1,172.16.152.152,DES-3200-52_OOS
t153sw1,172.16.153.153,DES-3552_OOS
t156sw1,172.16.156.156,DES-3552_OOS
t158sw1,172.16.158.158,DES-3552_OOS
t159sw1,172.19.210.58,DES-3200-10_OTU
t160sw,172.16.160.160,DES-3526_OOS
t161sw1,172.20.161.2,DGS-3120-24SC_OOS
t164sw1,172.16.164.164,DES-3010G_OOS
t165sw1,172.16.165.165,DES-3552_OOS
t166sw1,172.16.166.166,DES-3526_OOS
t167sw1,172.16.167.167,DES-3010G_OOS
t168sw1,172.16.168.168,DGS-1100-06/ME_OOS
t21sw1,172.16.21.21,DES-3526_OOS
t23sw1,172.16.23.23,DES-3552_OOS
t28sw1,172.16.28.28,DES-3526_OOS
t32sw,172.16.32.32,DES-3526_OOS
t36sw1,172.16.36.36,DES-3526_OOS
t37sw,172.16.37.37,DES-3528_OOS
t39sw1,172.16.39.39,DES-3528_OOS
t401sw1,172.16.200.2,DES-3526_OOS
t402sw1,172.16.200.3,DES-3528_OOS
t403sw1,172.16.200.4,DES-3526_OOS
t405sw1,172.16.200.5,DES-3528_OOS
t406sw1,172.16.200.6,DES-3528_OOS
t408sw1,172.16.200.7,DES-3526_OOS
t409sw1,172.16.200.8,DES-3526_OOS
t41sw,172.16.41.41,DES-3526_OOS
t42sw1,172.16.42.42,DGS-1210-20/ME_OOS
t44sw,172.16.44.44,DES-3028_OOS
t45sw,172.16.45.45,DES-3028_OOS
t47sw1,172.16.47.47,DES-3528_OOS
t502sw2,172.18.250.10,DGS-3120-24SC_OOS
t504sw1,172.19.250.244,DGS-3100-24TG_OTU
t508sw1,172.19.250.252,DGS-3100-24TG_OTU
t50sw1,172.16.50.50,DES-3526_OOS
t510_Haz26_p5,172.19.250.243,DGS-3100-24TG_OTU
t510sw1,172.17.51.51,DES-3552_OOS
t52sw,172.16.52.52,DES-1210-10_OTU
t53sw1,172.16.53.53,DES-3010G_OOS
t54sw1,172.16.54.54,DES-3010G_OOS
t56sw1,172.16.56.56,DES-3010G_OOS
t607sw1,172.22.254.6,DES-3010G_OOS
t65sw,172.16.65.65,DES-3028_OOS
t67sw,172.16.67.67,DES-3528_OOS
t69sw2,172.19.161.203,DGS-3120-24SC_OTU
t74sw1,172.16.74.74,DGS-1210-20/ME_OOS
t75sw1,172.16.75.75,DES-3010G_OOS
t78sw1,172.16.78.178,DES-3526_OOS
t86sw1,172.16.86.86,DES-3528_OOS
t87sw1,172.16.87.87,DES-3526_OOS
t90sw1,172.16.90.90,DES-3028_OOS
t92sw,172.16.92.92,DES-3526_OOS
t93sw1,172.16.93.93,DES-3526_OOS
t95sw,172.16.95.254,DES-3028_OOS
t96sw,172.16.96.96,DES-3028_OOS
u10_sw1,172.19.210.162,DGS-3120-24SC_OTU
u14_sw_WiFi,172.26.168.126,DGS-1100-06/ME_OOS
u19sw1,172.19.219.2,DGS-3120-24SC_OTU
u25sw,172.16.225.225,DES-3200-10_OOS
u28sw2,172.16.228.254,DES-3528_OTU
u30sw3,172.19.250.226,DES-3526_OTU
u31sw,172.16.231.231,DES-3526_OOS
u36sw1,172.16.236.236,DES-3526_OOS
u46sw,172.16.246.246,DES-3028_OOS
u47sw2,172.16.247.254,DGS-3100_OOS
u49sw1,172.16.249.249,DES-3526_OOS
u50sw2,172.19.250.249,DGS-3120-24SC_OTU
u50sw3,172.22.250.2,DES-3010G_OOS
u51sw2,172.19.251.2,DGS-3100_OOS
u52sw2,172.16.252.3,DGS-3120-24SC_OOS
u57sw1(ups103),172.17.103.103,DES-3526_OOS
u9sw2,172.19.209.254,DGS-3100-24TG_OTU
udr21_Bogdanov,172.19.210.48,DES-3010G_OTU
udr27-2_p8,172.19.210.26,DES-3010G_OTU
udr27_1_p1,172.19.210.14,DES-3028_OTU
udr27_1_p3,172.19.210.15,DES-3528_OTU
udr27_1_p5,172.19.210.16,DES-3028_OTU
udr27_2_p2,172.19.210.17,DES-3526_OTU
udr27_2_p5,172.19.210.18,DES-3028_OTU
udr33,172.19.210.61,DES-3526_OTU
udr42_2p,172.19.210.67,DGS-1100-06/ME_OTU
udr42_3p,172.19.210.68,DGS-1100-06/ME_OTU
utp302,172.16.200.67,DGS-1100-06/ME_OOS
utp312_Smolyachkovo_RTS2000,172.16.200.66,DES-3010G_OTU
utp316,172.16.200.98,DGS-1100-06/ME_OOS
utp702,172.16.200.106,DGS-1100-06/ME_OOS
uus8_sw,172.26.133.126,DES-3200-10_OOS
